V,K,H,t1,t2,p1,p2,x1,y1,x2,y2
3.8417286540423623,10.412838235281843,14.254566889324206,1.7285996151765461,48.85440370358001,-3.1720037934516268,-0.9952368529793378,1.4803747410686094,0.23556660630498472,0.9867386211811608,0.15604691602349255
3.630858059421242,10.623709241617176,14.254567301038417,1.7009439189866074,48.7326229380798,-3.451620929924094,-0.9578890575857665,1.486322582141781,0.19454095151250064,0.9866823393314033,0.17557709735816618
3.4073933540484393,10.847173131490988,14.254566485539428,1.6730216130799598,48.61178950812711,-3.7087772834158375,-0.9438363442755006,1.4911745363802213,0.15296895780266084,0.9928915153132389,0.19436981427159394
3.1694845866008716,11.085080010880413,14.254564597481284,1.6451735682013455,48.49269604438838,-3.9449057454335446,-0.9521335978847216,1.494855696501104,0.11138871863074579,1.0050210623762985,0.211698395191973
2.9154357478663537,11.339126400750818,14.254562148617172,1.6176706412950836,48.37588860804409,-4.162535230713925,-0.9806921647601712,1.4973534990884096,0.07023886935092614,1.0225470036395867,0.22695131901465526
2.6438383739714753,11.61072129314621,14.254559667117684,1.5907094121972514,48.26166183444882,-4.364666069317356,-1.026896573791258,1.4987028098584234,0.029847742334498762,1.0448523828825271,0.2396566790693213
2.3536172544410716,11.90094023247837,14.254557486919442,1.5644208884652047,48.15009631377965,-4.554287226507801,-1.088085757688051,1.4989695357658734,-0.009556717315171884,1.0712996031678832,0.24947692673831878
2.0440131099422887,12.210542620050997,14.254555729993285,1.53888518042106,48.041112973298496,-4.734097412489334,-1.1618348266735579,1.4982368329791935,-0.0478266902939825,1.1012786855168009,0.25618684421266635
1.714533871423069,12.540020510940517,14.254554382363585,1.5141467127738564,47.93452583105355,-4.906397364619098,-1.246068081816836,1.4965953636916842,-0.08487235932007522,1.134232579889327,0.25964645426636157
1.3648982511068664,12.889655121279471,14.254553372386338,1.4902271586190632,47.830084257043836,-5.073090136684467,-1.3390648650654773,1.4941373338595518,-0.12064256117585548,1.1696657956639192,0.259775920106219
0.9949844921303965,13.259568126914145,14.254552619044542,1.467135286771723,47.72750293637319,-5.2357346343198365,-1.4394120304542244,1.4909533737577196,-0.155109758817665,1.2071429596379633,0.25653529318365853
0.6047891990063705,13.649762854250858,14.254552053257228,1.4448739663963597,47.62648115833346,-5.395617147488669,-1.5459377869456146,1.4871312929800238,-0.1882591762426544,1.2462822660452906,0.24990945137072476
0.19439677624280982,14.060154847370972,14.254551623613782,1.42344494246488,47.526714031444634,-5.553822395982331,-1.6576452066106682,1.4827559567743624,-0.2200812864605824,1.28674692093497,0.23989747160256097
-0.23604181471483088,14.490593110085927,14.254551295371096,1.4028520157445843,47.427898031171146,-5.711296336171454,-1.7736531281645072,1.4779097752504682,-0.25056675002703566,1.3282362610835636,0.22650540296130367
-0.6863226928488579,14.940873740356135,14.254551047507277,1.383103151655183,47.32973271914741,-5.8688987311580565,-1.893146508519569,1.4726734921446407,-0.27970303097125865,1.3704773156580534,0.20974149245455548
-1.1561966017140533,15.41074747162645,14.254550869912396,1.3642119116503917,47.231919894532346,-6.027446111277108,-2.015335673505867,1.467127094069604,-0.3074720960459337,1.4132170512054625,0.18961311523920044
-1.645371452728639,15.899922214153754,14.254550761425115,1.3461984897660966,47.134160969517154,-6.187746682773307,-2.139422983048578,1.4613507462788824,-0.3338487626907633,1.456215253741242,0.16612486333004578
